MAZ,TAZ,Unnamed: 0,taz,luz_id,pop,hhp,hs,hs_sf,hs_mf,hs_mh,hh,hh_sf,hh_mf,hh_mh,hhs,gq_civ,gq_mil,i1,i2,i3,i4,i5,i6,i7,i8,i9,i10,emp_gov,emp_mil,emp_ag_min,emp_bus_svcs,emp_fin_res_mgm,emp_educ,emp_hlth,emp_ret,emp_trn_wrh,emp_con,emp_utl,emp_mnf,emp_whl,emp_ent,emp_accm,emp_food,emp_oth,emp_non_ws_wfh,emp_non_ws_oth,emp_total,pseudomsa,zip09,enrollgradekto8,enrollgrade9to12,collegeenroll,othercollegeenroll,hotelroomtotal,parkactive,openspaceparkpreserve,beachactive,district27,milestocoast,acres,land_acres,effective_acres,truckregiontype,ech_dist,hch_dist,adultschenrl,hstallsoth,hstallssam,numfreehrs,dstallsoth,dstallssam,mstallsoth,mstallssam,budgetroom,economyroom,luxuryroom,midpriceroom,upscaleroom,MicroAccessTime,remoteAVParking,refueling_stations,totint,duden,empden,popden,retempden,totintbin,empdenbin,dudenbin,PopEmpDenPerMi,microtransit,nev,mgra,exp_hourly,exp_daily,exp_monthly,parking_type,parking_spaces,poe_id,external_work,external_nonwork,external_TAZ,external_MAZ,walk_dist_local_bus,walk_dist_premium_transit,micro_dist_local_bus,micro_dist_premium_transit,ML_DIST,AVGTTS,PCTDETOUR,terminal_time
1729,1775,1728,1775,28,905,0,0,0,0,0,0,0,0,0,0.0,905,0,0,0,0,0,0,0,0,0,0,0,607,0,3,132,2,0,2,1,0,1,0,0,3,0,0,0,0,16,11,778,1,92101,0,0,0,0,0,0.0,0.0,0.0,15,0.54,1.749694656,1.749694656,1.749694656,1,432801,432801,0,261,261,0,261,261,261,261,0,0,0,0,0,999,0,0,179,23.1827,88.6391,46.388,15.992,3,3,3,86417.3399,0,0,1729,4.385213326655767,19.213009086203524,137.82987345492106,1,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051,0.0,0.051,9.9344,0.00372,0.0,5.0
1739,1689,1738,1689,2,84,84,57,14,43,0,54,12,42,0,1.555555556,0,0,1,6,8,6,4,6,5,5,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,11,15,2,92101,0,0,0,0,0,0.0,0.0,0.0,27,0.49,3.962702285,3.962702285,3.962702285,1,432801,432801,0,1,63,0,1,63,1,63,0,0,0,0,0,999,0,0,147,10.17,16.4046,21.2656,4.1979,3,2,3,24108.9795,0,0,1739,3.108000295490254,14.773834694548356,114.64420389717704,2,145.0,0.0,0.0,0.0,0.0,0.0,0.088,0.44,0.088,0.44,9.1484,0.00373,0.0,3.0
1753,2079,1752,2079,28,184,184,136,0,136,0,127,0,127,0,1.448818898,0,0,10,6,10,13,19,13,18,11,15,12,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,2,10,25,1,92101,0,0,0,0,0,0.0,0.0,0.0,15,0.83,3.693117319,3.693117319,3.693117319,1,432801,432801,0,1,1,0,0,0,0,0,0,0,0,0,0,999,0,0,182,23.6492,30.5155,54.109,10.3024,3,3,3,54159.6306,0,0,1753,2.209284382903728,13.077379471545331,116.67438927025978,1,431.0,0.0,0.0,0.0,0.0,0.0,0.052,0.229,0.052,0.229,10.0731,0.00378,0.0,0.0
1770,1814,1769,1814,3,23,23,16,4,12,0,14,3,11,0,1.642857143,0,0,0,2,2,2,1,3,1,1,1,1,0,0,0,0,2,0,84,44,0,0,0,0,0,7,0,216,0,0,32,385,2,92103,0,0,0,0,0,0.0,0.0,0.0,27,1.72,4.997062174,4.997062174,4.997062174,1,432801,432801,0,18,35,0,115,229,115,229,0,0,0,0,0,999,0,0,189,12.2422,24.39,25.0021,7.6227,3,2,3,31610.9378,0,0,1770,1.951524821018558,14.801392649825598,125.98089483560098,1,384.0,0.0,0.0,0.0,0.0,0.0,0.033,0.033,0.033,0.033,7.8117,0.00399,0.0,0.0
1788,1785,1787,1785,3,67,67,45,7,38,0,41,6,35,0,1.634146341,0,0,0,5,5,5,4,9,1,4,3,5,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,2,10,18,2,92103,0,0,0,0,0,0.0,0.0,0.0,27,1.88,2.481345908,2.481345908,2.481345908,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,114,10.7997,41.745,22.1825,7.1874,2,3,3,40913.5668,0,0,1788,1.858254412246088,14.056881233544855,118.50317893115223,2,75.0,0.0,0.0,0.0,0.0,0.0,0.189,0.261,0.189,0.261,7.632,0.00394,0.0,0.0
1793,1854,1792,1854,2,108,108,72,0,72,0,64,0,64,0,1.6875,0,0,6,4,5,5,1,6,5,9,5,18,0,0,0,29,7,0,0,0,0,0,0,4,0,0,1,31,42,8,18,140,2,92103,0,0,0,0,9,0.0,0.0,0.0,27,0.93,1.835337909,1.835337909,1.835337909,1,432801,432801,0,0,38,0,0,38,0,38,0,0,0,0,0,999,0,0,114,9.0992,16.6085,18.5448,2.204,2,2,2,22498.098,0,0,1793,1.3806645616703717,12.326407118181828,105.30691188080267,1,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142,0.0,0.142,8.7613,0.00384,0.0,0.0
1802,1726,1801,1726,28,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,170,1,92101,0,0,0,0,0,0.0,0.0,0.0,15,0.43,1.65892983,1.65892983,1.65892983,1,432801,432801,0,44,115,0,16,87,16,87,0,0,0,0,0,999,0,0,148,19.523,86.6155,38.4421,17.193,3,3,3,80036.8752,0,0,1802,4.83367549690047,20.38865661188885,139.81177098736066,1,296.0,0.0,0.0,0.0,0.0,0.0,0.076,0.076,0.076,0.076,10.0964,0.00371,0.0,0.0
1812,1731,1811,1731,28,246,246,199,0,199,0,172,0,172,0,1.430232558,0,0,21,21,10,14,3,29,12,13,10,39,0,0,0,123,1,0,1,20,0,2,0,0,0,0,0,140,10,25,17,339,1,92101,0,0,0,0,0,0.0,0.0,0.0,15,0.43,1.81684521,1.81684521,1.81684521,1,432801,432801,0,8,24,0,0,16,0,16,0,0,0,0,0,999,0,0,164,19.1238,75.61,38.7765,8.4031,3,3,3,73207.3635,0,0,1812,4.39248146492868,19.89481035142987,138.57703861269366,1,349.0,0.0,0.0,0.0,0.0,0.0,0.103,0.31,0.103,0.31,9.7592,0.00371,0.0,3.0
1814,1744,1813,1744,28,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,544,1,92101,0,0,0,0,0,0.0,0.0,0.0,15,0.48,3.030154147,3.030154147,3.030154147,1,432801,432801,0,9,9,0,0,0,0,0,0,0,0,0,0,999,0,0,162,23.0942,93.5068,45.9213,18.9462,3,3,3,89233.9718,0,0,1814,4.620844426538537,19.878254024769014,137.96373782948908,1,106.0,0.0,0.0,0.0,0.0,0.0,0.074,0.074,0.074,0.074,10.0838,0.00372,0.0,3.0
1819,2095,1818,2095,3,62,62,40,36,4,0,35,31,4,0,1.771428571,0,0,2,3,3,3,3,5,6,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,15,2,92103,0,0,0,0,0,0.0,1.176846,0.0,8,2.43,5.245770964,5.245770964,5.245770964,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,155,11.7882,14.5415,24.0461,2.8968,3,2,3,24696.0633,0,0,1819,1.0609968815473838,8.79480153388808,80.9310467305333,2,0.0,0.0,0.0,0.0,0.0,0.0,0.416,0.533,0.416,0.533,7.1329,0.00397,0.0,5.0
1825,1572,1824,1572,1,27,27,16,16,0,0,15,15,0,0,1.8,0,0,0,2,0,1,2,2,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,2,92103,0,0,0,0,2,0.0,0.0,0.0,27,1.58,2.075021477,2.075021477,2.075021477,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,183,6.6354,4.7335,14.5609,1.7862,3,1,2,12348.4158,0,0,1825,1.1455011548801477,6.925125875351973,59.89812077080619,2,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.262,0.182,0.262,7.9793,0.00377,0.0,0.0
1842,1860,1841,1860,3,68,68,48,0,48,0,41,0,41,0,1.658536585,0,0,0,2,5,6,5,3,4,1,4,11,0,0,0,0,17,0,0,91,1,0,0,0,0,0,0,85,0,3,47,244,2,92103,0,0,0,0,0,0.0,0.0,0.0,27,1.66,4.479511199,4.479511199,4.479511199,1,432801,432801,0,113,225,0,97,193,97,193,0,0,0,0,0,5,0,0,199,12.8341,26.7954,26.2213,7.7051,3,2,3,33930.7386,0,0,1842,1.875099945782252,14.35404912509178,121.96832715609612,1,337.0,0.0,0.0,0.0,0.0,0.0,0.033,0.123,0.033,0.123,7.8776,0.00398,0.0,4.0
1848,1779,1847,1779,2,156,156,107,0,107,0,102,0,102,0,1.529411765,0,0,6,10,14,12,9,11,9,9,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,2,92101,0,0,0,0,0,0.0,0.0,0.0,27,0.58,3.483453969,3.483453969,3.483453969,1,432801,432801,0,29,36,0,26,33,26,33,0,0,0,0,0,5,0,0,161,12.4503,26.3662,25.3531,6.063,3,2,3,33100.3529,0,0,1848,3.147274039937422,15.410983349716998,126.0899657098098,1,162.0,0.0,0.0,0.0,0.0,0.0,0.052,0.332,0.052,0.332,9.1903,0.00373,0.0,5.0
1852,1601,1851,1601,1,37,37,22,14,8,0,21,13,8,0,1.761904762,0,0,2,2,0,1,2,3,1,1,3,6,0,0,0,0,1,0,5,1,0,1,0,0,0,2,0,0,0,4,13,27,2,92103,0,0,0,0,0,0.0,0.0,0.0,27,1.59,2.264917597,2.264917597,2.264917597,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,169,6.399,5.3072,13.901,1.8467,3,1,2,12293.2402,0,0,1852,1.2350856271679158,7.622027943648224,65.83814046883353,2,0.0,0.0,0.0,0.0,0.0,0.0,0.079,0.199,0.079,0.199,7.9175,0.00378,0.0,0.0
1861,1871,1860,1871,28,50,50,54,0,54,0,38,0,38,0,1.315789474,0,0,2,0,9,2,1,1,2,1,8,12,0,0,0,15,7,0,0,19,0,0,0,0,9,0,11,372,27,3,40,503,1,92101,0,0,0,0,0,0.0,0.0,0.0,15,0.42,1.990389737,1.990389737,1.990389737,1,432801,432801,0,16,67,0,0,51,0,51,0,0,0,0,0,5,0,0,156,29.1743,68.9499,63.4192,21.0741,3,3,3,84716.2458,0,0,1861,4.139558151594176,18.726506074897937,137.1974535458351,1,158.0,0.0,0.0,0.0,0.0,0.0,0.073,0.309,0.073,0.309,10.2781,0.00372,0.0,0.0
1862,1839,1861,1839,28,313,313,254,0,254,0,207,0,207,0,1.512077295,0,0,15,2,20,8,17,24,0,17,19,85,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,57,0,12,16,87,1,92101,0,0,0,0,0,0.0,0.0,0.0,15,0.24,1.380646419,1.380646419,1.380646419,1,432801,432801,0,35,116,0,42,123,0,80,0,0,0,0,0,5,0,0,135,26.6465,67.6776,57.3272,22.4902,3,3,3,80003.0687,0,0,1862,4.306002212801951,18.711107769688937,139.4437049581341,1,296.0,0.0,0.0,0.0,0.0,0.0,0.197,0.175,0.197,0.175,10.4919,0.0037,0.0,3.0
1870,1781,1869,1781,2,68,68,46,4,42,0,44,3,41,0,1.545454545,0,0,1,5,7,5,3,5,4,4,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,11,15,2,92101,0,0,0,0,0,0.0,0.0,0.0,27,0.67,1.360242338,1.360242338,1.360242338,1,432801,432801,0,2,67,0,2,67,2,67,0,0,0,0,0,5,0,0,146,11.171,20.9766,22.9127,4.6975,3,2,3,28089.1361,0,0,1870,2.0772873568113592,14.143452988331315,115.3918984489505,2,0.0,0.0,0.0,0.0,0.0,0.0,0.124,0.282,0.124,0.282,9.0901,0.00367,0.0,5.0
1874,2057,1873,2057,28,631,631,471,0,471,0,437,0,437,0,1.443935927,0,0,35,26,34,44,67,42,59,37,51,42,0,0,0,0,11,0,5,91,0,0,0,12,0,0,0,14,1,8,57,199,1,92101,0,0,0,0,0,0.0,0.0,0.0,15,0.79,4.273457049,4.273457049,4.273457049,1,432801,432801,0,41,41,0,10,10,10,10,0,0,0,0,0,5,0,0,180,25.868,38.805,58.4589,14.6917,3,3,3,62248.9432,0,0,1874,3.207523935427161,15.171244245553646,122.74420523778308,1,486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.139,0.0,0.139,10.0811,0.00373,0.0,5.0
1884,1839,1883,1839,28,77,77,85,0,85,0,58,0,58,0,1.327586207,0,0,3,0,14,3,0,1,2,1,14,20,0,0,0,103,20,0,2,23,0,0,0,0,0,0,0,509,0,5,61,723,1,92101,0,0,0,0,0,0.0,0.0,0.0,15,0.27,1.390844749,1.390844749,1.390844749,1,432801,432801,0,7,24,0,0,17,0,17,0,0,0,0,0,5,0,0,143,27.6662,68.9199,59.6519,21.6288,3,3,3,82285.9351,0,0,1884,4.079100718407723,18.15833920860019,137.71833382757134,1,185.0,0.0,0.0,0.0,0.0,0.0,0.145,0.185,0.145,0.185,10.4919,0.0037,0.0,0.0
1900,1810,1899,1810,28,210,0,0,0,0,0,0,0,0,0,0.0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,20,10,57,1,92101,0,0,0,0,0,0.0,0.0,0.0,15,0.64,2.404526062,2.404526062,2.404526062,1,432801,432801,0,34,51,0,4,21,4,21,0,0,0,0,0,5,0,0,182,21.6397,93.8919,43.8769,15.7499,3,3,3,88172.0634,0,0,1900,4.173824664079124,19.062397246600145,136.88792245194875,1,105.0,0.0,0.0,0.0,0.0,0.0,0.052,0.123,0.052,0.123,9.7006,0.00375,0.0,5.0
1901,1970,1900,1970,28,788,788,679,0,679,0,579,0,579,0,1.360967185,0,0,145,56,31,56,42,67,27,72,25,58,0,0,0,21,26,0,1,0,0,0,0,0,1,0,0,30,4,19,75,177,1,92101,0,0,0,0,0,0.0,0.0,0.0,15,0.94,2.443625172,2.443625172,2.443625172,1,432801,432801,0,502,1003,0,491,982,491,982,0,0,0,0,0,999,0,0,168,22.1637,75.9687,46.1173,13.7602,3,3,3,78135.0543,0,0,1901,3.799763614331397,17.825348425192715,136.06906054582092,1,1960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054,0.0,0.054,9.7357,0.00384,0.0,5.0
1920,1777,1919,1777,28,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,442,0,0,81,266,21,2,45,0,0,0,0,14,2,0,43,0,0,299,1215,1,92101,0,0,0,0,0,0.0,0.0,0.0,15,0.53,2.428410929,2.428410929,2.428410929,1,432801,432801,0,373,373,0,373,373,373,373,0,0,0,0,0,999,0,0,181,23.7255,83.908,47.5164,13.1804,3,3,3,84111.5982,0,0,1920,4.1451972612758565,19.24392993068709,137.2956511384648,1,355.0,0.0,0.0,0.0,0.0,0.0,0.051,0.122,0.051,0.122,9.7988,0.00373,0.0,4.0
1938,1572,1937,1572,1,22,22,13,9,4,0,12,8,4,0,1.833333333,0,0,0,1,0,1,2,2,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,10,17,2,92103,0,0,0,0,0,0.0,0.0,0.0,27,1.67,2.612871233,2.612871233,2.612871233,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,154,4.6659,3.2202,10.8753,1.2337,3,1,1,9021.1147,0,0,1938,0.5028577652858477,4.313604953661662,37.29327127033932,2,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.573,0.035,0.573,7.9793,0.00377,0.0,4.0
1939,1842,1938,1842,28,204,204,223,0,223,0,153,0,153,0,1.333333333,0,0,7,2,35,6,3,3,6,4,35,52,0,0,0,1,11,0,6,67,0,0,0,4,0,0,0,57,12,11,36,205,1,92101,0,0,0,0,0,0.0,0.0,0.0,15,0.33,1.38181946,1.38181946,1.38181946,1,432801,432801,0,231,231,0,229,229,229,229,0,0,0,0,0,5,0,0,135,26.6465,67.6776,57.3272,22.4902,3,3,3,80003.0687,0,0,1939,4.079773124188654,18.70323948565161,138.04725557029164,1,1297.0,0.0,0.0,0.0,0.0,0.0,0.197,0.175,0.197,0.175,10.3601,0.00371,0.0,4.0
1953,1863,1952,1863,2,19,19,12,0,12,0,11,0,11,0,1.727272727,0,0,0,1,1,1,0,1,1,2,1,3,0,0,0,4,6,0,3,0,0,0,0,0,0,0,0,35,8,1,27,84,2,92103,0,0,0,0,0,0.0,0.0,0.0,27,1.15,1.792834843,1.792834843,1.792834843,1,432801,432801,0,40,80,0,35,70,35,70,0,0,0,0,0,5,0,0,119,10.7343,19.6566,21.8884,3.9472,2,2,3,26588.7578,0,0,1953,1.5073680456956626,12.342842634749974,107.86940999837702,1,90.0,0.0,0.0,0.0,0.0,0.0,0.052,0.144,0.052,0.144,8.4853,0.00392,0.0,0.0
1965,1986,1964,1986,28,362,362,327,0,327,0,270,0,270,0,1.340740741,0,0,43,11,16,16,34,30,23,19,38,40,0,0,0,1,0,0,3,0,0,0,0,0,0,0,9,44,4,8,11,80,1,92101,0,0,0,0,0,0.0,0.0,0.0,15,0.48,1.381248991,1.381248991,1.381248991,1,432801,432801,0,401,801,0,399,797,399,797,0,0,0,0,0,5,0,0,160,26.9332,47.5335,60.4557,17.36,3,3,3,69113.134,0,0,1965,3.6558401518917,17.06389274103916,134.27381288449405,1,562.0,0.0,0.0,0.0,0.0,0.0,0.017,0.285,0.017,0.285,10.3536,0.00372,0.0,4.0
1967,1757,1966,1757,2,51,51,42,0,42,0,41,0,41,0,1.243902439,0,0,4,5,5,2,7,5,6,2,4,1,0,0,0,9,5,0,241,0,0,0,0,0,0,0,0,0,10,1,22,288,2,92101,0,0,0,0,0,0.0,0.0,0.0,27,0.61,2.473560871,2.473560871,2.473560871,1,432801,432801,0,24,108,0,24,108,24,108,0,0,0,0,0,5,0,0,159,15.2084,48.4711,30.8881,6.6761,3,3,3,50789.8896,0,0,1967,3.122020140958126,15.718972370127018,125.34564420433868,1,102.0,0.0,0.0,0.0,0.0,0.0,0.053,0.176,0.053,0.176,9.4093,0.0037,0.0,4.0
1972,1574,1971,1574,2,40,40,22,22,0,0,20,20,0,0,2.0,0,0,0,1,2,2,1,2,2,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,2,92103,0,0,0,0,0,0.0,0.0,0.0,27,0.9,2.160947297,2.160947297,2.160947297,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,91,3.8028,10.0736,8.1225,1.7291,2,2,1,11645.489,0,0,1972,1.6801592596200243,7.65320572406285,59.737851588971296,2,0.0,0.0,0.0,0.0,0.0,0.0,0.722,0.501,0.722,0.501,8.7976,0.00373,0.0,0.0
1974,1821,1973,1821,28,350,350,284,0,284,0,231,0,231,0,1.515151515,0,0,18,2,23,9,18,27,0,20,21,93,0,0,0,2,0,0,10,0,0,0,0,0,0,7,8,28,0,15,14,84,1,92101,0,0,0,0,0,0.0,0.0,0.0,15,0.26,1.993661289,1.993661289,1.993661289,1,432801,432801,0,118,120,0,103,106,103,106,0,0,0,0,0,5,0,0,134,21.3625,75.2274,42.8904,23.6707,3,3,3,75595.4284,0,0,1974,4.390082661221459,19.647195933109952,139.81086121271275,1,454.0,0.0,0.0,0.0,0.0,0.0,0.2,0.141,0.2,0.141,10.3826,0.00369,0.0,0.0
1975,1690,1974,1690,28,105,105,77,0,77,0,71,0,71,0,1.478873239,0,0,3,0,6,3,2,6,12,13,12,14,0,0,0,12,24,2,3,3,0,2,0,0,8,1,0,1,18,3,65,142,1,92101,0,0,0,0,0,0.0,0.0,0.0,15,0.33,1.946325045,1.946325045,1.946325045,1,432801,432801,0,27,27,0,0,0,0,0,0,0,0,0,0,5,0,0,146,16.7598,70.6738,34.2939,7.8517,3,3,3,67179.3419,0,0,1975,4.00908556657996,19.196783638665668,136.41113819607725,1,189.0,0.0,0.0,0.0,0.0,0.0,0.051,0.258,0.051,0.258,9.728,0.0037,0.0,0.0
1976,2041,1975,2041,28,441,441,399,0,399,0,329,0,329,0,1.340425532,0,0,50,14,19,20,42,36,29,23,46,50,0,0,0,0,0,0,0,0,0,2,2,0,0,0,4,0,0,10,9,27,1,92101,0,0,0,0,0,0.0,0.0,0.0,15,0.57,2.933906335,2.933906335,2.933906335,1,432801,432801,0,81,81,0,115,115,115,115,0,0,0,0,0,5,0,0,174,24.6109,38.5476,55.8743,12.361,3,3,3,60430.0197,0,0,1976,3.178971497165729,15.639651283837656,128.03907623278843,1,964.0,0.0,0.0,0.0,0.0,0.0,0.149,0.203,0.149,0.203,10.3207,0.00368,0.0,0.0
1985,2126,1984,2126,4,58,58,36,14,22,0,35,14,21,0,1.657142857,0,0,1,3,3,4,3,3,6,5,4,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,3,3,10,21,2,92103,0,0,0,0,0,0.0,0.0,0.0,8,2.08,3.408232785,3.408232785,3.408232785,1,432801,432801,0,59,117,0,59,117,59,117,0,0,0,0,0,5,0,0,185,13.303,8.4933,27.4226,4.2906,3,1,3,22986.1953,0,0,1985,0.9598086075089302,6.812792835188898,62.4263169826601,1,249.0,0.0,0.0,0.0,0.0,0.0,0.074,0.224,0.074,0.224,7.8864,0.0039,0.0,4.0
1989,1470,1988,1470,1,18,18,8,8,0,0,7,7,0,0,2.571428571,0,0,0,0,1,0,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,12,2,92103,0,0,0,0,0,0.0,0.0,0.0,27,1.05,2.63012581,2.63012581,2.63012581,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,112,3.1024,0.5332,7.5144,0.136,2,1,1,5150.4419,0,0,1989,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.492,0.985,0.492,0.985,7.9496,0.00391,0.0,0.0
1991,1849,1990,1849,28,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,4,0,6,0,0,0,0,0,0,0,0,7,0,0,20,238,1,92101,0,0,0,379,0,0.0,0.0,0.0,15,0.75,2.461525747,2.461525747,2.461525747,1,432801,432801,0,6,40,0,33,68,0,34,0,0,0,0,0,5,0,0,176,21.7623,92.0348,44.1994,15.4247,3,3,3,87189.8789,0,0,1991,3.779270772051076,18.442265732281506,135.65053334712866,1,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071,0.0,0.071,9.7365,0.0038,0.0,0.0
1992,1969,1991,1969,28,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,98,20,0,0,0,0,3,0,0,1,0,0,4,7,0,34,217,1,92101,0,0,0,0,0,0.0,0.0,0.0,15,0.89,3.535228035,3.535228035,3.535228035,1,432801,432801,0,24,133,0,6,115,6,115,0,0,0,0,0,5,0,0,150,23.3986,71.086,49.3461,13.544,3,3,3,77076.502,0,0,1992,3.785557217973184,17.89408661457432,135.93524389572497,1,162.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,9.8019,0.00382,0.0,4.0
1997,1837,1996,1837,2,215,215,150,0,150,0,140,0,140,0,1.535714286,0,0,7,15,20,16,12,15,12,13,14,16,0,0,0,4,65,0,2,4,1,2,0,0,0,0,0,46,3,9,166,302,2,92101,0,0,0,0,0,0.0,0.0,0.0,27,0.86,2.009011121,2.009011121,2.009011121,1,432801,432801,0,38,69,0,0,30,0,30,0,0,0,0,0,5,0,0,130,11.9978,21.6709,24.4732,2.8047,3,2,3,29532.2293,0,0,1997,1.598338428261549,12.922442243121374,109.9667818373147,1,269.0,0.0,0.0,0.0,0.0,0.0,0.071,0.071,0.071,0.071,9.0322,0.00374,0.0,0.0
1998,1702,1997,1702,28,181,181,140,0,140,0,117,0,117,0,1.547008547,0,0,10,7,16,9,9,7,8,15,10,26,0,0,0,1,0,0,1,0,0,4,0,0,0,0,48,0,4,5,11,74,1,92101,0,0,0,0,193,0.0,0.0,0.0,15,0.37,2.055306797,2.055306797,2.055306797,1,432801,432801,0,23,46,0,23,46,23,46,0,0,0,0,0,5,0,0,169,14.9797,48.484,30.9323,7.3812,3,3,3,50826.3904,0,0,1998,3.604514588886394,17.838701666901613,129.8128541494549,1,377.0,0.0,0.0,0.0,0.0,0.0,0.051,0.281,0.051,0.281,9.5735,0.00373,0.0,0.0
2006,1850,2005,1850,28,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,310,0,0,210,69,0,0,0,0,0,0,0,0,0,0,0,0,0,95,684,1,92101,0,0,0,0,0,0.0,0.0,0.0,15,0.75,2.663401191,2.663401191,2.663401191,1,432801,432801,0,390,390,0,385,385,385,385,0,0,0,0,0,5,0,0,192,25.4088,94.751,50.6689,18.7534,3,3,3,93068.7363,0,0,2006,3.734124529821012,17.972667131431855,136.33676550884596,1,253.0,0.0,0.0,0.0,0.0,0.0,0.053,0.053,0.053,0.053,9.8085,0.0038,0.0,4.0
2008,2010,2007,2010,28,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,37,1,92101,0,0,0,0,0,0.0,0.0,0.0,15,1.05,0.53101671,0.53101671,0.53101671,1,432801,432801,0,64,128,0,64,128,64,128,0,0,0,0,0,5,0,0,122,24.1984,66.1085,51.213,8.6429,2,3,3,75085.7632,0,0,2008,3.624359947087018,17.51237719043047,132.0886996253046,1,51.0,0.0,0.0,0.0,0.0,0.0,0.034,0.089,0.034,0.089,9.7042,0.00381,0.0,4.0
2037,1853,2036,1853,2,25,25,21,0,21,0,20,0,20,0,1.25,0,0,2,3,3,1,3,2,3,1,2,0,50,0,0,0,0,14,0,6,0,0,0,0,0,0,0,0,0,0,13,83,2,92101,0,0,0,0,0,0.0,0.0,0.0,27,0.74,2.510261506,2.510261506,2.510261506,1,432801,432801,0,35,165,0,20,149,20,149,0,0,0,0,0,5,0,0,154,18.4232,71.5531,37.5143,9.0908,3,3,3,69803.1528,0,0,2037,3.643101170070163,18.37920178479551,136.16673429732677,1,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.141,0.0,0.141,9.3761,0.00374,0.0,4.0
2039,1831,2038,1831,2,305,305,200,0,200,0,181,0,181,0,1.685082873,0,0,17,12,12,13,8,15,12,26,15,51,0,0,0,5,11,0,0,0,213,0,0,0,0,0,0,21,2,22,24,298,2,92103,0,0,0,0,0,0.0,0.0,0.0,27,0.94,2.292431439,2.292431439,2.292431439,1,432801,432801,0,13,44,0,1,32,1,32,0,0,0,0,0,5,0,0,109,9.6219,18.1921,19.4905,2.3616,2,2,2,24116.8499,0,0,2039,1.3795499325379463,12.475657933276624,106.8600819674062,2,179.0,0.0,0.0,0.0,0.0,0.0,0.051,0.051,0.051,0.051,8.9461,0.00375,0.0,4.0
